Date,Revenue,COGS
2016-07-14,5834657.65,5776926.66
2016-07-15,5538171.41,5410397.02
2016-07-16,4146739.21,3932641.54
2016-07-17,4362617.65,4257377.15
2016-07-18,4037086.77,4032049.3
2016-07-19,4972014.76,4468539.05
2016-07-20,5743038.13,4989427.8
2016-07-21,6234589.1,5454135.01
2016-07-22,6429688.49,5405412.2
2016-07-23,5794840.19,4693760.16
2016-07-24,4992598.4,3988427.93
2016-07-25,6602810.86,5210533.01
2016-07-26,7851989.46,6298482.2
2016-07-27,7880563.86,6294203.51
2016-07-28,10561338.25,8364736.75
2016-07-29,9786083.49,8009568.05
2016-07-30,6346290.87,5035247.55
2016-07-31,11015269.56,8901256.98
2016-08-01,10793582.2,8684114.27
2016-08-02,9744357.22,7715286.95
2016-08-03,9904285.99,7903743.51
2016-08-04,9495153.07,7445312.45
2016-08-05,5608281.75,4405172.77
2016-08-06,3417126.9,2778007.61
2016-08-07,4427581.45,3417549.23
2016-08-08,4350104.4,3457274.61
2016-08-09,5367433.58,4307308.14
2016-08-10,6219835.93,4989664.4
2016-08-11,6515630.05,5260377.53
2016-08-12,6119372.31,4890673.79
2016-08-13,4911652.24,4032826.41
2016-08-14,4133214.74,3276890.85
2016-08-15,5605211.59,4497185.08
2016-08-16,5622571.31,4439845.57
2016-08-17,5481191.48,4224740.02
2016-08-18,9528740.46,7920089.68
2016-08-19,6546299.57,5278113.04
2016-08-20,5781551.94,4564247.81
2016-08-21,6521389.47,5328696.02
2016-08-22,5219998.72,4287522.68
2016-08-23,4815121.42,3868404.84
2016-08-24,6292751.73,5100249.41
2016-08-25,8794928.73,6977759.11
2016-08-26,5680360.34,4488665.83
2016-08-27,4561647.77,3662367.33
2016-08-28,15158669.18,12249721.23
2016-08-29,14043471.1,11328872.12
2016-08-30,13812380.3,11037531.68
2016-08-31,12534594.92,10091516.93
2016-09-01,12403544.62,10116739.78
2016-09-02,2363186.38,2197302.32
2016-09-03,2854708.14,2576390.08
2016-09-04,2911393.7,2610346.46
2016-09-05,4157930.98,3683805.93
2016-09-06,4457820.99,4021959.96
2016-09-07,2727504.52,2482230.36
2016-09-08,2950156.73,2710099.28
2016-09-09,4080455.52,3550531.35
2016-09-10,3383667.97,3081087.79
2016-09-11,4791697.67,4209772.35
2016-09-12,5675073.45,5130706.55
2016-09-13,5639925.61,5076124.78
2016-09-14,4385149.48,3911967.05
2016-09-15,3714513.35,3311188.02
2016-09-16,4018602.31,3556568.41
2016-09-17,4431680.09,3843688.85
2016-09-18,4942620.63,4382989.7
2016-09-19,5350877.2,4783146.79
2016-09-20,4950112.24,4381290.5
2016-09-21,4415854.52,4042078.78
2016-09-22,3570383.96,3326231.28
2016-09-23,4188287.62,3857859.5
2016-09-24,3669054.98,3149906.57
2016-09-25,5830714.93,5221915.5
2016-09-26,6888617.97,6121949.95
2016-09-27,8489123.16,7795904.94
2016-09-28,7567886.85,6824968.63
2016-09-29,5432931.71,4892504.82
2016-09-30,4909635.76,4205412.15
2016-10-01,4366699.03,3701260.21
2016-10-02,2596796.4,1974164.43
2016-10-03,2548741.44,2097911.33
2016-10-04,3461082.31,2850191.25
2016-10-05,3424882.78,2746226.47
2016-10-06,2895028.23,2454432.63
2016-10-07,3222934.99,2477341.55
2016-10-08,3101070.27,2574361.13
2016-10-09,3313712.48,2583489.11
2016-10-10,4264616.83,3371581.16
2016-10-11,4422185.53,3581266.99
2016-10-12,4541598.24,3524730.02
2016-10-13,3317032.06,2649214.4
2016-10-14,3511630.87,2718591.77
2016-10-15,3943248.97,3043533.56
2016-10-16,4376304.87,3413503.15
2016-10-17,3037287.93,2453991.87
2016-10-18,4508859.09,3657069.31
2016-10-19,4228189.57,3396000.86
2016-10-20,2846518.01,2260628.69
2016-10-21,3272036.28,2634207.2
2016-10-22,3948044.16,3231763.1
2016-10-23,3383059.2,2666084.61
2016-10-24,4380387.44,3526727.23
2016-10-25,4299274.8,3249930.02
2016-10-26,4706906.11,3751859.51
2016-10-27,4202633.76,3430770.86
2016-10-28,7095459.64,5821255.79
2016-10-29,7748034.04,6291672.94
2016-10-30,6231866.09,5021019.4
2016-10-31,6154479.92,4923620.6
2016-11-01,7719179.86,6108632.49
2016-11-02,2019573.39,1671538.84
2016-11-03,2167731.38,1630172.24
2016-11-04,2921457.72,2325634.63
2016-11-05,3331729.51,2510325.05
2016-11-06,3177194.93,2614531.12
2016-11-07,4013690.76,3164694.75
2016-11-08,2902668.64,2275142.13
2016-11-09,3088936.2,2415653.4
2016-11-10,3524443.54,2787453.25
2016-11-11,3242466.89,2622416.39
2016-11-12,4067309.35,3215859.82
2016-11-13,4108240.53,3298120.47
2016-11-14,5384564.17,4287246.16
2016-11-15,4067351.79,3266049.08
2016-11-16,2666254.64,2184170.77
2016-11-17,3253737.52,2657687.82
2016-11-18,2750384.49,2341586.51
2016-11-19,3049656.36,2797715.85
2016-11-20,2422645.76,2208447.77
2016-11-21,2849528.18,2622825.33
2016-11-22,2953802.19,3010640.25
2016-11-23,1781135.32,1682846.05
2016-11-24,1693041.1,1727778.84
2016-11-25,3314537.94,3343367.28
2016-11-26,3392192.14,3360164.37
2016-11-27,5299633.2,5281944.59
2016-11-28,5196318.58,5131257.93
2016-11-29,4921786.18,4962698.8
2016-11-30,3832887.02,3897608.89
2016-12-01,2358573.02,2341309.79
2016-12-02,907573.74,925477.21
2016-12-03,1333890.05,1218185.92
2016-12-04,2237557.76,2224630.3
2016-12-05,1925286.27,1939563.58
2016-12-06,2605334.49,2510982.32
2016-12-07,2299467.49,2274139.79
2016-12-08,2075549.34,2136761.21
2016-12-09,2553283.93,2600587.96
2016-12-10,2913080.54,2889190.43
2016-12-11,2853330.5,2812545.24
2016-12-12,3248145.42,3217430.0
2016-12-13,3823629.31,3830277.56
2016-12-14,2792734.55,2831410.87
2016-12-15,2707101.38,2742933.88
2016-12-16,2646651.72,2651717.38
2016-12-17,3238132.58,3280502.46
2016-12-18,3271429.4,3285398.32
2016-12-19,4135316.35,4095588.8
2016-12-20,4293749.29,4224108.67
2016-12-21,4279775.59,4100591.43
2016-12-22,3117384.48,3057416.11
2016-12-23,2500798.47,2509747.01
2016-12-24,2034069.49,2007308.18
2016-12-25,3488378.94,3406046.44
2016-12-26,3839559.68,3806837.33
2016-12-27,5844260.6,5750792.35
2016-12-28,7554359.22,7421332.69
2016-12-29,7928143.58,7951767.41
2016-12-30,5840732.73,5741938.39
2016-12-31,4969730.15,4920694.41
2017-01-01,3998895.08,3583814.01
2017-01-02,1748553.87,1374452.07
2017-01-03,1891837.91,1573537.28
2017-01-04,847466.28,682698.81
2017-01-05,1464435.52,1145400.53
2017-01-06,2311449.24,1842665.52
2017-01-07,2148635.45,1767280.58
2017-01-08,2907768.3,2272946.44
2017-01-09,3437216.12,2814472.11
2017-01-10,3014515.71,2440786.22
2017-01-11,2227157.79,1674420.56
2017-01-12,2704158.21,2101198.8
2017-01-13,3136819.59,2599219.64
2017-01-14,2056300.58,1704845.73
2017-01-15,2415343.55,1994964.86
2017-01-16,3848368.92,3102404.56
2017-01-17,2829843.68,2229864.7
2017-01-18,2138817.82,1652537.47
2017-01-19,2663777.41,2187863.56
2017-01-20,2871845.05,2318588.01
2017-01-21,2790303.1,2232164.85
2017-01-22,2438538.62,2064760.98
2017-01-23,3466339.69,2719480.1
2017-01-24,2856042.21,2288079.89
2017-01-25,2345949.16,1953862.54
2017-01-26,3398297.86,2689465.29
2017-01-27,3893498.97,3118864.85
2017-01-28,5454445.79,4466542.85
2017-01-29,6530902.38,5313138.23
2017-01-30,5647441.37,4545794.61
2017-01-31,5786663.6,4731579.01
2017-02-01,3754242.39,3007642.45
2017-02-02,2084558.98,1704689.79
2017-02-03,2527455.7,2118774.82
2017-02-04,2511052.37,2067059.03
2017-02-05,2436308.96,2039899.33
2017-02-06,2567404.94,2085607.67
2017-02-07,2738634.88,2219123.05
2017-02-08,1933130.03,1586818.66
2017-02-09,2516914.69,2076822.36
2017-02-10,2588464.94,2130151.17
2017-02-11,3014037.02,2552520.25
2017-02-12,3603536.48,2886850.52
2017-02-13,4440040.43,3602625.97
2017-02-14,3875527.43,3254271.21
2017-02-15,2042667.61,1725509.05
2017-02-16,3533527.8,2858753.36
2017-02-17,3023518.61,2507056.83
2017-02-18,3277433.63,2800726.99
2017-02-19,4520643.56,3744775.49
2017-02-20,5623470.83,4661358.55
2017-02-21,5243661.46,4397106.06
2017-02-22,4461426.24,3673004.77
2017-02-23,5005082.74,4050645.07
2017-02-24,5197080.94,4291124.12
2017-02-25,7193655.77,5984598.22
2017-02-26,6951383.99,5568547.06
2017-02-27,7418488.93,6084966.92
2017-02-28,5900508.14,4852701.48
2017-03-01,4138759.12,3461752.84
2017-03-02,1084768.59,894235.96
2017-03-03,1291387.67,1088338.93
2017-03-04,1414852.54,1091358.11
2017-03-05,2359240.19,1784452.73
2017-03-06,3890607.23,3160109.06
2017-03-07,3220221.21,2644266.94
2017-03-08,4553707.12,3607122.81
2017-03-09,4967983.41,4034647.4
2017-03-10,6057343.95,4929376.63
2017-03-11,4368486.87,3465509.34
2017-03-12,3116003.75,2481856.51
2017-03-13,4924647.72,4152542.23
2017-03-14,5669415.23,4519981.15
2017-03-15,7298281.44,5862653.36
2017-03-16,7437742.79,6020449.52
2017-03-17,7834618.24,6274517.1
2017-03-18,5974783.9,4875618.15
2017-03-19,5122059.27,4468071.53
2017-03-20,5574811.65,4750949.98
2017-03-21,6395400.59,5699224.23
2017-03-22,6704488.72,5884865.16
2017-03-23,8227253.04,7586583.97
2017-03-24,8043513.7,7275137.93
2017-03-25,5949599.34,5438511.57
2017-03-26,5631526.96,5140078.21
2017-03-27,6690279.11,5981854.17
2017-03-28,7528150.84,6808020.58
2017-03-29,8839810.76,8216778.38
2017-03-30,17516038.82,16224964.49
2017-03-31,16556662.03,15209810.1
2017-04-01,15808755.61,14645912.76
2017-04-02,14750037.65,13407725.54
2017-04-03,11986923.68,10898039.76
2017-04-04,3822590.98,3438348.87
2017-04-05,4629254.97,4199168.99
2017-04-06,3991728.43,3603945.57
2017-04-07,3428956.51,3033332.62
2017-04-08,3512061.04,3104040.68
2017-04-09,5195329.1,4683867.18
2017-04-10,4956146.85,4458418.44
2017-04-11,6400896.15,5775011.4
2017-04-12,6346191.53,5932271.71
2017-04-13,6080699.31,5675033.32
2017-04-14,5046450.29,4501125.15
2017-04-15,5118767.2,4382670.97
2017-04-16,5550880.17,4613246.21
2017-04-17,6659045.31,5533903.49
2017-04-18,8056843.67,6512827.94
2017-04-19,8628781.58,6869166.87
2017-04-20,7240460.1,5704449.86
2017-04-21,5516371.41,4399591.55
2017-04-22,5307716.56,4273571.86
2017-04-23,7933547.43,6292750.65
2017-04-24,7075130.23,5783275.04
2017-04-25,8289377.68,6751931.23
2017-04-26,11677117.94,9490915.85
2017-04-27,10910842.34,8767860.5
2017-04-28,8873238.46,7052027.5
2017-04-29,13969061.08,11193381.32
2017-04-30,12763691.95,10213945.04
2017-05-01,10437173.89,8248934.13
2017-05-02,10668293.77,8545428.77
2017-05-03,11066087.91,8850240.81
2017-05-04,5096072.55,4205229.55
2017-05-05,5663567.39,4486107.35
2017-05-06,3743378.15,2996412.53
2017-05-07,4893557.72,3947883.38
2017-05-08,5867384.27,4768855.8
2017-05-09,6383091.75,5203605.53
2017-05-10,7501996.22,6032076.17
2017-05-11,10239562.28,8268973.88
2017-05-12,8320439.9,6726540.41
2017-05-13,7357524.23,5896933.82
2017-05-14,6662133.39,5287890.68
2017-05-15,7541584.53,6196974.67
2017-05-16,6978902.38,5556954.23
2017-05-17,7526190.32,5942140.35
2017-05-18,10554187.11,8417567.55
2017-05-19,8723026.23,6978931.62
2017-05-20,6210104.92,4916762.05
2017-05-21,7924193.43,6410830.66
2017-05-22,7701304.95,6167091.35
2017-05-23,8875094.41,7259320.81
2017-05-24,9809118.2,7989958.15
2017-05-25,12997641.6,10345551.33
2017-05-26,10924584.92,8936147.49
2017-05-27,6842735.97,5377732.71
2017-05-28,6133951.19,4817050.8
2017-05-29,7513494.18,5975112.76
2017-05-30,15437626.24,12468271.46
2017-05-31,17314841.86,13846685.08
2017-06-01,17639270.88,14102311.81
2017-06-02,17528852.88,14154253.77
2017-06-03,15308256.14,12312510.57
2017-06-04,4982217.86,4015671.63
2017-06-05,6879970.92,5535512.4
2017-06-06,5342823.74,4216558.08
2017-06-07,7640608.49,6119021.16
2017-06-08,7229728.05,5870597.71
2017-06-09,6070420.59,4805414.43
2017-06-10,6331260.25,5062026.02
2017-06-11,6522568.24,5237226.84
2017-06-12,6628740.01,5335810.64
2017-06-13,9097973.24,7325847.9
2017-06-14,10026676.46,8103723.85
2017-06-15,7940593.56,6369139.96
2017-06-16,7143718.68,5840484.65
2017-06-17,7455304.37,6136710.77
2017-06-18,7827068.5,6257008.19
2017-06-19,7342525.83,5820728.91
2017-06-20,8225238.75,6368214.24
2017-06-21,10655514.59,8609715.32
2017-06-22,9198620.13,7431185.52
2017-06-23,6526283.84,5230359.86
2017-06-24,7602436.11,6685562.91
2017-06-25,7066545.51,6587328.34
2017-06-26,7983541.46,7671373.55
2017-06-27,9250037.34,9101777.72
2017-06-28,11067229.74,10779722.88
2017-06-29,14575854.67,14163551.21
2017-06-30,10343460.86,10016805.64
2017-07-01,9399552.7,9077728.29
2017-07-02,8465410.55,8425628.54
2017-07-03,7335280.55,7353625.52
2017-07-04,1548331.57,1505172.52
2017-07-05,2498941.43,2468637.84
2017-07-06,3806545.74,3785638.98
2017-07-07,3910669.38,3735165.73
2017-07-08,2775904.89,2709365.34
2017-07-09,4305575.04,4091213.73
2017-07-10,4406742.02,4296558.78
2017-07-11,4944810.32,4863855.67
2017-07-12,4751983.65,4543652.2
2017-07-13,6163660.52,5965250.9
2017-07-14,4470547.96,4429144.59
2017-07-15,4914470.82,4964833.31
2017-07-16,5679726.46,5555676.19
2017-07-17,5903451.12,5721733.07
2017-07-18,5722567.0,5454385.63
2017-07-19,5823778.88,5343161.22
2017-07-20,7767875.77,6983084.24
2017-07-21,7742137.96,6801188.17
2017-07-22,5031209.52,4280297.37
2017-07-23,5822844.6,4618045.67
2017-07-24,5657508.49,4478937.41
2017-07-25,7277905.64,5735726.58
2017-07-26,8323356.74,6749350.5
2017-07-27,10162217.48,8082143.68
2017-07-28,8483149.48,6878556.14
2017-07-29,7623158.15,6127361.47
2017-07-30,8808543.18,8256517.97
2017-07-31,9466549.72,11128407.08
2017-08-01,7103485.92,8893176.14
2017-08-02,6242432.38,8556480.36
2017-08-03,6560878.74,8998020.07
2017-08-04,5472043.99,7638550.59
2017-08-05,1626028.13,2192300.16
2017-08-06,2056024.63,2936220.92
2017-08-07,2070918.21,2673620.96
2017-08-08,2631383.27,3603508.2
2017-08-09,2635632.31,3591835.02
2017-08-10,3124252.01,4079777.28
2017-08-11,3164344.57,4365179.69
2017-08-12,2404905.33,3325606.06
2017-08-13,2375693.54,3146463.17
2017-08-14,3038574.28,4128458.45
2017-08-15,2570726.93,3709393.15
2017-08-16,3226436.89,4462853.41
2017-08-17,4035498.92,5750566.25
2017-08-18,3226338.29,4356894.77
2017-08-19,2594209.32,3620782.22
2017-08-20,2793076.6,3941814.02
2017-08-21,2634922.72,3676913.21
2017-08-22,3146373.54,4106696.92
2017-08-23,3476965.73,4769850.97
2017-08-24,4910360.99,6796852.79
2017-08-25,3349335.96,4548124.98
2017-08-26,2646726.51,3741666.75
2017-08-27,2383553.18,3067888.41
2017-08-28,3635080.01,5161278.75
2017-08-29,7306573.99,9554867.54
2017-08-30,6946636.36,9396255.8
2017-08-31,7907948.51,10017576.0
2017-09-01,5962206.68,7605277.51
2017-09-02,6245530.26,7453975.27
2017-09-03,2366258.16,2028274.79
2017-09-04,3110959.61,2696832.33
2017-09-05,4156708.13,3697301.2
2017-09-06,3962558.61,3470517.33
2017-09-07,3177169.11,2911789.0
2017-09-08,2758623.23,2466116.27
2017-09-09,3407389.12,3057748.67
2017-09-10,2833078.04,2447241.71
2017-09-11,4351501.62,3874079.03
2017-09-12,5272757.92,4657582.93
2017-09-13,4375381.18,3897483.92
2017-09-14,2944995.39,2598454.0
2017-09-15,4050240.35,3493814.51
2017-09-16,3998480.39,3572766.48
2017-09-17,3646297.83,3324722.05
2017-09-18,4708998.08,4108242.1
2017-09-19,5863767.93,5193156.23
2017-09-20,4348094.84,3813888.37
2017-09-21,3941062.22,3437534.89
2017-09-22,4296469.47,3871217.73
2017-09-23,4068464.64,3622953.87
2017-09-24,3893369.27,3496467.09
2017-09-25,5274815.56,4684517.64
2017-09-26,5803004.55,5062124.41
2017-09-27,7446035.82,6568633.22
2017-09-28,7777371.32,7033425.19
2017-09-29,5297992.65,4816175.26
2017-09-30,5604370.48,4849617.32
2017-10-01,4057941.88,3476480.87
2017-10-02,2879522.46,2342981.57
2017-10-03,2733645.95,2251158.64
2017-10-04,3991921.57,3166198.46
2017-10-05,3219806.7,2540926.63
2017-10-06,2919860.88,2393697.54
2017-10-07,3614512.4,2790501.3
2017-10-08,3915909.65,3064193.34
2017-10-09,3295589.64,2601027.16
2017-10-10,3865996.54,3056078.01
2017-10-11,5115944.9,4157714.79
2017-10-12,4480692.67,3480805.66
2017-10-13,3073492.71,2485145.78
2017-10-14,3790006.69,2996354.65
2017-10-15,3744243.63,2920145.88
2017-10-16,4113305.99,3202804.6
2017-10-17,4345077.6,3330124.96
2017-10-18,6078621.94,4769081.72
2017-10-19,3916465.28,3063562.45
2017-10-20,3454637.53,2776840.51
2017-10-21,3395571.6,2700303.7
2017-10-22,3560322.33,2849008.19
2017-10-23,3915143.5,3019168.91
2017-10-24,3172297.01,2492929.42
2017-10-25,6656072.71,5320570.98
2017-10-26,5244501.34,4208554.22
2017-10-27,3452345.34,2711681.12
2017-10-28,3658997.27,2958790.37
2017-10-29,7644126.36,6130363.53
2017-10-30,7135440.35,5691818.99
2017-10-31,7280919.6,5711548.55
2017-11-01,7083914.55,5591633.48
2017-11-02,5199936.08,4288675.49
2017-11-03,1577128.76,1289906.6
2017-11-04,1931786.56,1566251.33
2017-11-05,2523519.9,2073018.57
2017-11-06,3018330.58,2360833.81
2017-11-07,4095990.43,3338509.96
2017-11-08,4277782.67,3348300.89
2017-11-09,2792998.33,2205753.88
2017-11-10,3541249.75,2843011.6
2017-11-11,2921904.65,2403613.27
2017-11-12,3084484.33,2422146.93
2017-11-13,3746234.93,2946152.31
2017-11-14,4154076.39,3314644.14
2017-11-15,3854132.18,3119546.66
2017-11-16,3066706.38,2516030.25
2017-11-17,2781968.82,2191402.04
2017-11-18,2774765.8,2218818.06
2017-11-19,3132539.58,2911417.5
2017-11-20,2995966.89,2760945.71
2017-11-21,2297213.47,2128140.16
2017-11-22,2248567.69,2263677.12
2017-11-23,1749357.29,1656734.06
2017-11-24,1620958.87,1618303.7
2017-11-25,2674533.14,2727514.77
2017-11-26,2940959.43,2955583.74
2017-11-27,3888410.38,3813390.96
2017-11-28,5847881.51,5752351.51
2017-11-29,4871438.96,4803864.88
2017-11-30,4264134.96,4156136.15
2017-12-01,2565213.32,2510402.2
2017-12-02,2798541.49,2818052.3
2017-12-03,1410398.63,1318304.86
2017-12-04,1209471.35,1144863.17
2017-12-05,1723297.16,1680632.44
2017-12-06,1875094.15,1865514.43
2017-12-07,2133387.42,2193351.43
2017-12-08,1553493.17,1488945.36
2017-12-09,1605808.62,1631952.74
2017-12-10,1836022.63,1769756.1
2017-12-11,2040261.84,2142116.71
2017-12-12,2636835.06,2612267.82
2017-12-13,2887343.12,2845278.71
2017-12-14,2544808.4,2511218.15
2017-12-15,2615767.25,2602096.36
2017-12-16,1895310.17,1824600.76
2017-12-17,2997880.85,2962168.44
2017-12-18,2575839.99,2572642.87
2017-12-19,2830509.48,2835294.19
2017-12-20,3950305.28,3962113.72
2017-12-21,2446276.92,2392977.63
2017-12-22,2423079.28,2383321.92
2017-12-23,2343205.29,2302420.5
2017-12-24,1582944.12,1537881.36
2017-12-25,1888197.46,1829750.85
2017-12-26,2701416.56,2654070.12
2017-12-27,4103218.35,4112542.69
2017-12-28,3545279.44,3453711.8
2017-12-29,6520226.98,6483039.79
2017-12-30,5342810.18,5371586.26
2017-12-31,5157535.61,5013423.96
2018-01-01,4076479.77,3905605.37
2018-01-02,3624718.09,3245091.67
2018-01-03,1228388.32,997328.86
2018-01-04,1209588.0,943742.57
2018-01-05,1515574.79,1226621.86
2018-01-06,1836672.15,1424469.16
2018-01-07,1476050.73,1224918.4
2018-01-08,2536686.97,2085102.3
2018-01-09,2729162.63,2140605.04
2018-01-10,2434343.96,1884221.76
2018-01-11,2183840.91,1845305.97
2018-01-12,2862550.24,2341061.28
2018-01-13,2753366.32,2271479.73
2018-01-14,2226116.52,1762940.79
2018-01-15,3128561.64,2520530.26
2018-01-16,3770286.85,3022848.85
2018-01-17,3240996.79,2645347.64
2018-01-18,2110305.53,1667911.37
2018-01-19,2086549.59,1700643.75
2018-01-20,2418121.84,2008335.01
2018-01-21,2484308.01,1971853.24
2018-01-22,3315490.36,2730843.03
2018-01-23,4611238.46,3755442.15
2018-01-24,3270861.1,2653232.42
2018-01-25,2275701.54,1820602.61
2018-01-26,2897617.42,2400983.47
2018-01-27,3617772.88,2965865.28
2018-01-28,3128272.36,2453931.52
2018-01-29,5197360.04,4086899.16
2018-01-30,5706924.49,4618954.53
2018-01-31,5009601.43,4199624.93
2018-02-01,3670728.79,3012405.31
2018-02-02,4258063.02,3505527.95
2018-02-03,1981564.16,1568068.11
2018-02-04,2874335.62,2202119.84
2018-02-05,3130745.66,2498095.83
2018-02-06,3339473.15,2568216.59
2018-02-07,2805812.6,2202832.26
2018-02-08,2150875.76,1718669.78
2018-02-09,2144621.01,1686060.42
2018-02-10,2584198.15,2095864.1
2018-02-11,2962791.58,2320546.01
2018-02-12,3622566.63,2796978.04
2018-02-13,4418784.14,3538184.9
2018-02-14,4218153.95,3395697.77
2018-02-15,3128927.36,2501462.4
2018-02-16,3463265.1,2649618.11
2018-02-17,4206774.3,3318989.93
2018-02-18,3926304.19,3167573.08
2018-02-19,4186201.52,3338454.11
2018-02-20,5091061.73,4033905.61
2018-02-21,3907743.08,3150049.7
2018-02-22,3063440.84,2341066.15
2018-02-23,3544367.16,2804587.84
2018-02-24,3364498.21,2679591.94
2018-02-25,4015454.83,3238625.9
2018-02-26,7426597.23,5998758.22
2018-02-27,8416365.51,6844455.72
2018-02-28,8409092.75,6627677.09
2018-03-01,6963830.59,5570058.79
2018-03-02,5613671.87,4371797.12
2018-03-03,1177076.3,967531.27
2018-03-04,2218712.31,1781519.01
2018-03-05,2742871.53,2230053.99
2018-03-06,3203122.41,2519131.06
2018-03-07,4507553.37,3470623.71
2018-03-08,3419972.83,2864363.46
2018-03-09,3250890.44,2689334.35
2018-03-10,3479853.91,2832299.24
2018-03-11,4342360.28,3337146.36
2018-03-12,3648185.26,2790754.99
2018-03-13,5344808.38,4343953.93
2018-03-14,6867137.98,5489756.33
2018-03-15,6357153.0,4930724.06
2018-03-16,4667689.08,3716263.52
2018-03-17,6875294.96,5458868.53
2018-03-18,5615859.9,4613908.21
2018-03-19,5314373.17,4472182.88
2018-03-20,6054738.37,5116787.38
2018-03-21,6826815.9,5913005.8
2018-03-22,5512035.33,4925778.06
2018-03-23,4008326.65,3711085.6
2018-03-24,5227586.74,4619965.13
2018-03-25,4970364.06,4473153.96
2018-03-26,6133670.91,5616024.38
2018-03-27,6350306.2,5743746.71
2018-03-28,8582287.61,7811323.78
2018-03-29,7363015.35,6638405.71
2018-03-30,12176690.89,10927925.46
2018-03-31,11278748.95,10156610.77
2018-04-01,9326921.27,8552479.35
2018-04-02,9532990.22,8745489.29
2018-04-03,9176055.6,8274855.19
2018-04-04,3771895.32,3451444.47
2018-04-05,2915055.94,2584733.26
2018-04-06,3716970.57,3290630.48
2018-04-07,4650087.25,4137264.98
2018-04-08,4317415.31,3833384.91
2018-04-09,4916546.48,4479387.83
2018-04-10,7060893.97,6323343.96
2018-04-11,5719121.32,5144349.61
2018-04-12,4925768.26,4274900.55
2018-04-13,4955951.73,4445276.84
2018-04-14,5934960.89,5111153.97
2018-04-15,5904150.09,4782715.57
2018-04-16,7603253.45,6190718.89
2018-04-17,9179593.09,7283796.97
2018-04-18,9507550.23,7504171.54
2018-04-19,6670677.39,5141784.57
2018-04-20,7753365.66,6032943.55
2018-04-21,6793803.83,5216087.55
2018-04-22,7058897.65,5480418.64
2018-04-23,8991635.45,7095225.16
2018-04-24,10052878.22,8047009.91
2018-04-25,9547875.66,7562805.33
2018-04-26,7281885.08,5826147.75
2018-04-27,7916179.31,6291028.22
2018-04-28,10502784.65,8150501.12
2018-04-29,12074392.53,9758209.64
2018-04-30,12464011.32,10080235.11
2018-05-01,13778926.53,10888681.41
2018-05-02,12779953.62,10186293.15
2018-05-03,9480205.54,7740627.05
2018-05-04,3081716.09,2431808.71
2018-05-05,4882374.55,3844333.13
2018-05-06,4852630.6,3859217.33
2018-05-07,5630735.57,4477313.26
2018-05-08,5961711.29,4782188.47
2018-05-09,8207932.76,6468074.72
2018-05-10,7249267.2,5767724.99
2018-05-11,5934039.42,4706572.43
2018-05-12,5782619.05,4599452.28
2018-05-13,5902938.45,4640987.62
2018-05-14,7023913.46,5532477.08
2018-05-15,8789772.31,6971865.67
2018-05-16,9398231.32,7399830.54
2018-05-17,9816742.13,7698242.57
2018-05-18,7337944.43,5819237.35
2018-05-19,6925640.35,5627670.43
2018-05-20,8653992.04,6799995.97
2018-05-21,6241809.14,4958178.74
2018-05-22,7847121.97,6132458.54
2018-05-23,11779004.94,9369180.79
2018-05-24,9030397.74,7160269.86
2018-05-25,6498399.18,5141245.68
2018-05-26,5600677.63,4596266.34
2018-05-27,6413198.63,5135755.4
2018-05-28,7438573.25,5854231.41
2018-05-29,10262818.32,7905889.83
2018-05-30,20905271.35,16535857.67
2018-05-31,19289944.12,15561846.1
2018-06-01,19245165.78,15287542.6
2018-06-02,17529108.34,13707707.44
2018-06-03,13779702.07,10827445.24
2018-06-04,4373078.45,3458754.81
2018-06-05,5537841.59,4323885.63
2018-06-06,6238754.07,4903699.53
2018-06-07,4523493.87,3579003.08
2018-06-08,5863271.23,4570207.33
2018-06-09,7018402.9,5469599.5
2018-06-10,6333777.67,5115963.75
2018-06-11,7812992.68,6338472.32
2018-06-12,8959000.0,7232971.98
2018-06-13,9047626.88,7216006.11
2018-06-14,6994969.99,5361729.98
2018-06-15,7278400.85,5850026.61
2018-06-16,9653316.6,7581593.64
2018-06-17,8270248.42,6473926.23
2018-06-18,9578590.6,7481623.41
2018-06-19,10591854.27,8526409.74
2018-06-20,10442554.6,8340504.64
2018-06-21,7960357.2,6345143.3
2018-06-22,7890035.7,6262366.78
2018-06-23,7919846.87,6623002.69
2018-06-24,7114017.67,6244799.31
2018-06-25,8744485.32,8162955.36
2018-06-26,10888893.34,10123784.8
2018-06-27,11081146.52,10874461.91
2018-06-28,8513932.2,8332592.17
2018-06-29,12484085.14,11945221.58
2018-06-30,10005221.27,9784802.48
2018-07-01,8830377.17,8529895.83
2018-07-02,8070014.23,7743177.14
2018-07-03,9033060.75,8644208.55
2018-07-04,2096565.2,2027736.06
2018-07-05,2944993.36,2822619.07
2018-07-06,2036989.14,2040145.8
2018-07-07,3253556.07,3156576.31
2018-07-08,2752144.2,2725199.41
2018-07-09,4430764.61,4215804.43
2018-07-10,5201122.72,4881351.11
2018-07-11,6502831.07,6236313.66
2018-07-12,6228668.47,6094439.16
2018-07-13,4250921.4,4213700.8
2018-07-14,4868504.46,4786402.77
2018-07-15,5393026.83,5249791.03
2018-07-16,4994805.9,4716050.05
2018-07-17,5712604.18,5386803.9
2018-07-18,7639039.23,7484190.04
2018-07-19,6252432.84,5912775.72
