date,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,traffic_source
2018-01-10,14394,10246,55185,0.00453,202.3,social_media
2018-01-11,13327,10140,46271,0.00545,149.6,direct
2018-01-12,16056,12141,64034,0.00368,242.1,paid_search
2018-01-13,11440,8719,61413,0.00551,272.6,paid_search
2018-01-14,15058,11539,62934,0.00385,292.4,referral
2018-01-15,12203,9300,47063,0.00567,143.6,organic_search
2018-01-16,12004,9665,64845,0.00361,158.7,organic_search
2018-01-17,13315,10603,59094,0.00516,180.3,organic_search
2018-01-18,14303,10695,72093,0.00438,231.4,referral
2018-01-19,14149,10956,56631,0.00352,112.1,direct
2018-01-20,13626,10427,68278,0.0037,294.9,social_media
2018-01-21,11820,9291,45315,0.00403,223.9,social_media
2018-01-22,13976,10323,74019,0.00381,168.6,direct
2018-01-23,14031,10228,45833,0.00359,284.0,social_media
2018-01-24,13276,9889,56881,0.00327,230.5,social_media
2018-01-25,12850,9395,65032,0.00325,190.2,paid_search
2018-01-26,14225,10076,76115,0.00511,239.0,social_media
2018-01-27,13116,9200,46423,0.00569,217.4,social_media
2018-01-28,14338,10498,54629,0.00428,114.3,paid_search
2018-01-29,14330,11734,56472,0.00477,111.1,email_campaign
2018-01-30,14184,10806,63903,0.00574,100.8,paid_search
2018-01-31,13111,10727,55626,0.00382,240.7,organic_search
2018-02-01,18158,13551,99763,0.00325,239.1,referral
2018-02-02,20628,15815,77262,0.00542,258.4,social_media
2018-02-03,17142,12608,84791,0.00332,276.7,paid_search
2018-02-04,21937,16156,71702,0.00499,157.9,email_campaign
2018-02-05,20312,14559,94216,0.00522,218.3,organic_search
2018-02-06,20841,15923,93977,0.00522,188.6,email_campaign
2018-02-07,22384,17511,84703,0.00466,118.5,organic_search
2018-02-08,19053,14537,77067,0.00533,296.6,organic_search
2018-02-09,23928,17973,97995,0.00367,311.0,paid_search
2018-02-10,17673,12439,84212,0.00446,254.2,paid_search
2018-02-11,19511,14638,89520,0.00327,279.7,organic_search
2018-02-12,21143,14809,68725,0.00355,318.8,paid_search
2018-02-13,20955,14914,105610,0.00385,272.6,social_media
2018-02-14,22852,17086,124421,0.00358,123.1,organic_search
2018-02-15,21016,16188,93867,0.00515,113.3,organic_search
2018-02-16,18882,15239,64391,0.0035,292.9,paid_search
2018-02-17,19469,14949,76665,0.00442,105.0,organic_search
2018-02-18,21695,15462,109393,0.00533,203.5,direct
2018-02-19,17034,12909,62250,0.00479,227.6,direct
2018-02-20,20969,15753,89224,0.00529,251.8,social_media
2018-02-21,18697,14423,60082,0.00395,311.9,email_campaign
2018-02-22,16486,12941,66844,0.00471,296.4,email_campaign
2018-02-23,20807,15501,82589,0.00537,210.0,direct
2018-02-24,18429,13700,81461,0.00461,136.9,email_campaign
2018-02-25,19363,13575,70572,0.0035,235.6,social_media
2018-02-26,17681,14289,93780,0.00511,143.3,email_campaign
2018-02-27,21338,17159,70800,0.00501,301.0,organic_search
2018-02-28,23064,18450,121432,0.00462,189.7,organic_search
2018-03-01,26962,20950,146189,0.00338,223.3,paid_search
2018-03-02,29092,23279,98813,0.00379,102.6,referral
2018-03-03,27876,21526,149949,0.00378,246.6,paid_search
2018-03-04,30258,21870,124545,0.00383,213.5,email_campaign
2018-03-05,26618,20081,104341,0.00465,195.2,organic_search
2018-03-06,29196,23434,122158,0.00407,306.2,email_campaign
2018-03-07,26569,19335,94979,0.00384,143.7,email_campaign
2018-03-08,34353,25095,155950,0.00534,220.1,organic_search
2018-03-09,29115,20468,127999,0.00463,229.0,referral
2018-03-10,25362,19672,85753,0.00394,311.6,organic_search
2018-03-11,26119,18591,111401,0.00386,271.8,organic_search
2018-03-12,27756,20759,148710,0.00434,152.9,email_campaign
2018-03-13,26655,19160,112081,0.00457,109.4,paid_search
2018-03-14,27642,21968,141297,0.00399,117.8,referral
2018-03-15,31602,23640,167018,0.00365,222.6,referral
2018-03-16,28981,22332,104925,0.00542,136.7,organic_search
2018-03-17,28478,20529,153768,0.00342,254.1,organic_search
2018-03-18,33664,26103,120319,0.00385,189.4,organic_search
2018-03-19,29822,23760,120238,0.00381,225.1,paid_search
2018-03-20,26355,21495,128021,0.00571,305.1,paid_search
2018-03-21,30225,21804,161283,0.00463,280.2,email_campaign
2018-03-22,28583,20430,141889,0.0047,196.4,referral
2018-03-23,24716,17705,100647,0.0034,296.0,email_campaign
2018-03-24,26212,21135,127578,0.00508,184.9,social_media
2018-03-25,23343,18573,126488,0.00395,116.0,paid_search
2018-03-26,25091,18621,119391,0.00428,205.3,direct
2018-03-27,30251,22878,115879,0.00577,142.0,organic_search
2018-03-28,30581,21506,167274,0.00486,209.3,email_campaign
2018-03-29,25464,20112,101309,0.00441,285.6,email_campaign
2018-03-30,29367,23066,155084,0.00546,177.9,email_campaign
2018-03-31,28256,19940,102427,0.00383,160.0,organic_search
2018-04-01,40226,29826,165701,0.00384,125.5,organic_search
2018-04-02,40849,31424,191170,0.00391,145.1,organic_search
2018-04-03,34758,28049,134893,0.00333,257.1,paid_search
2018-04-04,34281,25289,151738,0.00515,303.6,organic_search
2018-04-05,38153,28260,209383,0.00504,182.4,referral
2018-04-06,33990,27256,114295,0.00396,235.4,organic_search
2018-04-07,37970,26750,130583,0.00404,226.0,organic_search
2018-04-08,41237,30368,184076,0.00538,219.2,email_campaign
2018-04-09,38879,29987,153130,0.00405,107.5,social_media
2018-04-10,37779,30196,183909,0.00561,214.5,paid_search
2018-04-11,28383,21274,132116,0.00431,264.7,social_media
2018-04-12,44218,33173,219615,0.00334,265.4,social_media
2018-04-13,37055,25955,147670,0.00442,138.5,organic_search
2018-04-14,35319,26697,158222,0.00537,220.2,social_media
2018-04-15,39032,28257,170493,0.00518,104.8,paid_search
2018-04-16,34822,27737,170463,0.00562,103.4,organic_search
2018-04-17,43094,34356,169578,0.00439,282.2,paid_search
2018-04-18,39902,31111,194491,0.00575,118.2,social_media
2018-04-19,40961,33526,201133,0.00574,259.9,referral
2018-04-20,35604,27892,183788,0.00501,184.4,paid_search
2018-04-21,34335,24248,136326,0.00525,278.5,paid_search
2018-04-22,35770,27328,160066,0.00337,192.1,social_media
2018-04-23,41030,31142,178894,0.00403,278.3,organic_search
2018-04-24,40760,29004,186444,0.00406,176.7,paid_search
2018-04-25,38340,27746,125240,0.0054,209.5,social_media
2018-04-26,34008,25877,186139,0.0043,171.4,paid_search
2018-04-27,38475,29471,203546,0.00413,306.9,social_media
2018-04-28,31176,22646,170784,0.00378,228.9,email_campaign
2018-04-29,34533,28246,187174,0.00573,248.8,paid_search
2018-04-30,36513,29598,143406,0.00565,197.5,direct
2018-05-01,27608,22557,145666,0.00422,106.2,social_media
2018-05-02,39960,31187,153413,0.00526,167.1,email_campaign
2018-05-03,32729,24929,163856,0.00524,128.8,referral
2018-05-04,33324,26152,114014,0.00374,297.8,social_media
2018-05-05,36485,28172,122272,0.00495,127.1,direct
2018-05-06,41927,31062,200310,0.00376,200.2,referral
2018-05-07,36044,25587,146400,0.0049,104.9,referral
2018-05-08,34926,27779,120521,0.00419,149.0,direct
2018-05-09,35193,28654,165437,0.00424,294.0,paid_search
2018-05-10,35384,28150,151189,0.00546,311.0,organic_search
2018-05-11,34796,26089,143086,0.00364,143.3,paid_search
2018-05-12,34524,26447,111369,0.00433,314.4,organic_search
2018-05-13,31346,24540,121932,0.0054,227.1,email_campaign
2018-05-14,41790,29502,160981,0.00396,189.9,organic_search
2018-05-15,37625,26932,151990,0.00404,116.4,referral
2018-05-16,34563,24230,171423,0.00545,209.8,paid_search
2018-05-17,36783,30142,138732,0.00458,295.8,paid_search
2018-05-18,34098,26485,161075,0.00516,189.6,referral
2018-05-19,36343,26694,154398,0.00494,162.1,email_campaign
2018-05-20,34373,26804,112561,0.00405,108.9,email_campaign
2018-05-21,34907,28015,113096,0.00537,107.3,social_media
2018-05-22,39610,30329,172611,0.00382,172.1,social_media
2018-05-23,29420,21478,150125,0.00549,144.6,paid_search
2018-05-24,36243,27824,194795,0.0055,289.5,organic_search
2018-05-25,37954,29878,178017,0.0048,269.4,social_media
2018-05-26,38529,27569,177123,0.00426,259.0,social_media
2018-05-27,34124,25951,126584,0.00543,319.7,organic_search
2018-05-28,38930,28999,151548,0.00564,119.1,email_campaign
2018-05-29,31312,23118,116886,0.00575,127.8,organic_search
2018-05-30,39158,29293,202153,0.00556,114.9,paid_search
2018-05-31,35888,25472,120845,0.00443,140.2,social_media
2018-06-01,47179,37945,239522,0.0032,201.2,organic_search
2018-06-02,29884,22953,137345,0.00338,249.7,organic_search
2018-06-03,36288,28957,120447,0.00464,280.3,referral
2018-06-04,34071,24605,187212,0.0057,290.4,referral
2018-06-05,37927,28705,182011,0.00363,235.5,organic_search
2018-06-06,33776,26974,112758,0.00558,307.7,organic_search
2018-06-07,41500,29983,205089,0.00444,230.3,social_media
2018-06-08,37564,28762,177882,0.00438,252.4,paid_search
2018-06-09,40097,31883,153368,0.004,234.2,organic_search
2018-06-10,40800,31690,187618,0.00409,166.0,paid_search
2018-06-11,32986,24599,150352,0.00399,281.6,organic_search
2018-06-12,36251,28989,164285,0.00491,262.6,organic_search
2018-06-13,32938,23239,117179,0.00524,272.6,referral
2018-06-14,34917,27025,139828,0.00531,252.9,referral
2018-06-15,39046,31002,166369,0.00323,267.5,paid_search
2018-06-16,31765,23429,127180,0.00348,261.0,email_campaign
2018-06-17,33962,26621,114192,0.00572,202.2,paid_search
2018-06-18,41049,31882,179211,0.00388,123.6,email_campaign
2018-06-19,37705,28117,162384,0.00402,208.6,referral
2018-06-20,34798,28382,133347,0.00499,276.5,paid_search
2018-06-21,36911,29597,164959,0.00508,125.0,direct
2018-06-22,36318,26821,177512,0.00408,206.2,organic_search
2018-06-23,41607,31405,181887,0.0047,121.5,organic_search
2018-06-24,38453,28066,202524,0.00394,129.4,paid_search
2018-06-25,41673,31372,216679,0.00422,162.1,email_campaign
2018-06-26,36493,25827,143130,0.00495,238.7,organic_search
2018-06-27,40418,30516,190692,0.00564,124.2,organic_search
2018-06-28,34949,26799,138918,0.00431,122.3,email_campaign
2018-06-29,40113,28258,181229,0.00397,102.1,social_media
2018-06-30,37244,26665,131397,0.00404,239.2,organic_search
2018-07-01,27410,20843,103997,0.00477,114.8,organic_search
2018-07-02,30348,22779,162176,0.00361,304.3,social_media
2018-07-03,28774,21475,109317,0.00363,161.3,social_media
2018-07-04,28097,21531,130464,0.00503,264.2,email_campaign
2018-07-05,28366,22351,105387,0.00378,128.8,email_campaign
2018-07-06,29007,21919,141788,0.00466,187.6,organic_search
2018-07-07,29236,22150,105103,0.00333,300.4,organic_search
2018-07-08,30925,23904,121874,0.00519,186.3,direct
2018-07-09,25089,18234,99948,0.00373,268.0,organic_search
2018-07-10,27959,20801,142277,0.00552,302.2,email_campaign
2018-07-11,28821,23357,125619,0.00405,297.7,social_media
2018-07-12,27924,22230,145185,0.00371,180.4,referral
2018-07-13,29480,22174,149528,0.00533,243.7,organic_search
2018-07-14,25762,19665,103669,0.0055,115.4,direct
2018-07-15,26495,20800,137434,0.0051,111.8,organic_search
2018-07-16,25962,20845,116096,0.00323,190.7,organic_search
2018-07-17,29693,23265,157213,0.00475,259.6,referral
2018-07-18,29851,23324,133543,0.00335,313.5,direct
2018-07-19,30288,21242,113696,0.00532,157.2,organic_search
2018-07-20,26713,18765,109158,0.00342,294.8,email_campaign
2018-07-21,29476,23535,120740,0.00465,218.8,organic_search
2018-07-22,27433,20277,105875,0.00574,274.8,organic_search
2018-07-23,27239,21660,112878,0.00548,254.1,paid_search
2018-07-24,30476,23773,162322,0.00486,172.7,social_media
2018-07-25,34882,25462,165909,0.0047,234.9,organic_search
2018-07-26,31947,26072,140584,0.00349,182.6,email_campaign
2018-07-27,28280,20923,151389,0.00559,153.0,paid_search
2018-07-28,25680,18188,124380,0.00562,253.1,email_campaign
2018-07-29,27643,19432,122643,0.0037,288.8,organic_search
2018-07-30,31131,22315,112726,0.00322,298.1,email_campaign
2018-07-31,27391,20528,142951,0.00466,165.5,paid_search
2018-08-01,34337,26084,135710,0.00479,204.2,organic_search
2018-08-02,32655,26106,143131,0.00382,196.8,email_campaign
2018-08-03,29494,21206,126311,0.00477,285.2,paid_search
2018-08-04,30114,22002,110771,0.00475,122.8,direct
2018-08-05,32477,26417,177486,0.00379,278.5,organic_search
2018-08-06,39013,30452,180333,0.00376,106.6,direct
2018-08-07,32519,25917,106275,0.0043,210.1,organic_search
2018-08-08,29424,23086,100598,0.00455,279.9,paid_search
2018-08-09,31580,23104,172112,0.00558,201.3,email_campaign
2018-08-10,33078,25094,169398,0.00469,255.2,paid_search
2018-08-11,31058,21892,149625,0.00441,111.7,direct
2018-08-12,26034,19446,140718,0.00401,144.7,direct
2018-08-13,30743,22138,144336,0.00428,275.2,paid_search
2018-08-14,30362,22819,153338,0.00427,187.6,social_media
2018-08-15,32052,23837,162434,0.00402,177.5,organic_search
2018-08-16,27297,19987,138459,0.00402,233.4,referral
2018-08-17,31433,23332,161030,0.00496,226.4,social_media
2018-08-18,33012,23808,111264,0.0037,239.7,referral
2018-08-19,39488,31318,132972,0.0046,133.1,organic_search
2018-08-20,38268,28430,207495,0.00434,181.0,paid_search
2018-08-21,34313,25553,133424,0.00518,121.3,email_campaign
2018-08-22,32336,25361,165802,0.00376,123.9,email_campaign
2018-08-23,35869,27145,119929,0.00565,259.7,paid_search
2018-08-24,36561,29845,129066,0.00576,118.8,organic_search
2018-08-25,32544,25889,127834,0.00347,294.7,organic_search
2018-08-26,31686,25282,144816,0.00576,237.8,direct
2018-08-27,34463,25911,179758,0.0032,189.9,paid_search
2018-08-28,33919,27739,133606,0.00453,117.2,direct
2018-08-29,37620,28926,122447,0.00356,105.2,paid_search
2018-08-30,30458,21439,158311,0.0054,184.2,paid_search
2018-08-31,33256,25137,154605,0.00453,175.4,organic_search
2018-09-01,21853,17413,85618,0.00487,147.4,organic_search
2018-09-02,26234,21116,100063,0.00425,103.8,email_campaign
2018-09-03,23328,16937,101305,0.00398,279.5,organic_search
2018-09-04,20499,15360,107914,0.00526,287.4,social_media
2018-09-05,25916,19961,99437,0.00321,315.0,paid_search
2018-09-06,23575,17588,98789,0.0047,175.0,paid_search
2018-09-07,24675,18579,111428,0.00538,318.4,social_media
2018-09-08,21499,15749,93009,0.00556,285.5,social_media
2018-09-09,24572,19429,126340,0.00483,165.2,referral
2018-09-10,23077,16331,84070,0.00467,315.6,referral
2018-09-11,22565,16306,114735,0.00572,100.7,email_campaign
2018-09-12,22982,17271,81255,0.00384,220.7,organic_search
2018-09-13,20905,15542,103260,0.0057,306.6,organic_search
2018-09-14,22390,16009,91293,0.00441,240.7,direct
2018-09-15,22602,16440,120105,0.00547,163.6,organic_search
2018-09-16,20769,15024,107735,0.00474,300.6,email_campaign
2018-09-17,22065,16173,117402,0.00557,191.4,social_media
2018-09-18,21571,16801,113374,0.00455,174.5,organic_search
2018-09-19,25224,19107,122166,0.00499,155.2,organic_search
2018-09-20,25444,19205,132990,0.00518,184.4,social_media
2018-09-21,26491,19068,135595,0.0042,265.6,social_media
2018-09-22,24669,17919,86950,0.00407,279.4,paid_search
2018-09-23,20624,14669,86285,0.00398,242.3,direct
2018-09-24,20102,15393,101632,0.0036,228.8,social_media
2018-09-25,24408,19735,107389,0.00503,155.4,social_media
2018-09-26,24321,17845,96118,0.0057,148.0,paid_search
2018-09-27,22241,17169,112579,0.00439,153.6,paid_search
2018-09-28,20002,15966,77655,0.00488,140.3,direct
2018-09-29,22427,17112,115587,0.00363,141.3,direct
2018-09-30,23354,18129,116452,0.00334,298.0,paid_search
2018-10-01,17446,13969,65445,0.00368,212.8,social_media
2018-10-02,20271,15969,70112,0.00454,243.0,social_media
2018-10-03,19658,15280,105418,0.00385,282.1,paid_search
2018-10-04,18539,14197,96559,0.0041,301.5,paid_search
2018-10-05,20697,16077,73261,0.0042,172.2,social_media
2018-10-06,16653,12906,80971,0.00459,151.6,organic_search
2018-10-07,17138,13053,57506,0.0047,117.9,email_campaign
2018-10-08,19068,13677,65463,0.00561,170.3,social_media
2018-10-09,19974,16002,90108,0.00525,192.4,direct
2018-10-10,17449,12425,61769,0.00542,291.6,email_campaign
2018-10-11,19030,14401,90502,0.00354,243.5,email_campaign
2018-10-12,18202,13618,64683,0.0033,137.8,social_media
2018-10-13,19872,15725,80948,0.00442,131.6,direct
2018-10-14,20239,14377,69632,0.00438,200.6,email_campaign
2018-10-15,17769,13147,75308,0.00481,233.4,social_media
2018-10-16,19688,14863,91384,0.00362,108.0,social_media
2018-10-17,19552,14296,99335,0.0037,240.5,organic_search
2018-10-18,19459,14580,100285,0.00469,250.1,paid_search
2018-10-19,20461,14643,94374,0.0047,177.2,organic_search
2018-10-20,18986,13449,102852,0.00465,200.6,paid_search
2018-10-21,16474,13416,72338,0.00505,168.9,organic_search
2018-10-22,16423,12464,56130,0.00535,265.1,organic_search
2018-10-23,18758,14397,102111,0.00516,260.6,direct
2018-10-24,19856,16190,91843,0.00573,262.3,social_media
2018-10-25,20502,15589,76666,0.00381,269.5,organic_search
2018-10-26,20468,16548,96900,0.0053,180.3,referral
2018-10-27,17633,14288,87551,0.00355,240.0,social_media
2018-10-28,18790,14337,74564,0.00374,265.4,organic_search
2018-10-29,16800,12522,83164,0.00475,118.8,referral
2018-10-30,20762,15120,98114,0.00388,247.9,organic_search
2018-10-31,18241,13224,62125,0.00501,104.5,email_campaign
2018-11-01,15431,12049,57107,0.0042,230.1,organic_search
2018-11-02,13047,9573,43887,0.00564,127.6,email_campaign
2018-11-03,14646,11622,77355,0.00537,293.0,organic_search
2018-11-04,16325,12263,85351,0.00457,314.8,paid_search
2018-11-05,13853,9904,50174,0.00508,160.2,paid_search
2018-11-06,15092,12371,58135,0.00427,308.8,email_campaign
2018-11-07,16607,12795,90142,0.00418,105.6,social_media
2018-11-08,17730,13648,64345,0.00345,112.3,direct
2018-11-09,14879,12155,53499,0.00527,155.6,direct
2018-11-10,15586,11264,81426,0.00494,278.0,social_media
2018-11-11,18244,14668,98163,0.00532,291.4,email_campaign
2018-11-12,15697,11542,78287,0.00575,129.6,social_media
2018-11-13,15702,11307,84018,0.00447,179.5,organic_search
2018-11-14,16436,12825,87206,0.00487,198.1,social_media
2018-11-15,14003,10197,49244,0.00433,199.7,referral
2018-11-16,15836,11472,82918,0.00438,235.5,email_campaign
2018-11-17,15104,12205,57142,0.00538,198.1,email_campaign
2018-11-18,15009,11168,79389,0.0047,278.3,organic_search
2018-11-19,15077,12273,60967,0.00549,123.6,social_media
2018-11-20,17846,14400,87533,0.0045,182.0,email_campaign
2018-11-21,15276,12136,79255,0.00536,156.9,social_media
2018-11-22,15961,11888,67405,0.00503,136.9,direct
2018-11-23,17599,14309,82555,0.0037,273.5,social_media
2018-11-24,17089,12539,58015,0.0052,175.8,email_campaign
2018-11-25,17558,12870,90020,0.00326,123.7,referral
2018-11-26,15157,11521,51414,0.00441,229.9,paid_search
2018-11-27,15933,11620,54362,0.00523,255.0,social_media
2018-11-28,15834,12045,51498,0.00481,273.9,direct
2018-11-29,17179,13078,82000,0.00436,117.9,social_media
2018-11-30,15350,12215,73651,0.00536,188.3,direct
2018-12-01,18574,14254,99528,0.00366,118.0,email_campaign
2018-12-02,19511,14644,80313,0.00511,238.7,email_campaign
2018-12-03,15506,11009,64657,0.00522,233.4,organic_search
2018-12-04,17005,13022,74402,0.00571,290.5,organic_search
2018-12-05,16108,12734,75172,0.00359,178.1,social_media
2018-12-06,18794,13315,64401,0.00434,244.9,organic_search
2018-12-07,16317,12500,53866,0.00397,315.4,paid_search
2018-12-08,19012,14291,82685,0.00474,171.6,organic_search
2018-12-09,20477,15247,109812,0.00334,114.6,social_media
2018-12-10,20449,16320,78059,0.00368,244.2,paid_search
2018-12-11,16690,12758,71698,0.00555,227.9,email_campaign
2018-12-12,19810,14513,106078,0.00327,167.2,organic_search
2018-12-13,16278,12050,84818,0.00363,194.2,direct
2018-12-14,17277,14024,71847,0.00478,118.1,organic_search
2018-12-15,16953,12495,82434,0.00331,260.5,organic_search
2018-12-16,17668,13728,81437,0.00521,127.6,organic_search
2018-12-17,19993,14961,82231,0.00472,191.5,email_campaign
2018-12-18,17386,14023,73775,0.00448,247.1,social_media
2018-12-19,19880,14317,99436,0.00333,267.5,organic_search
2018-12-20,16785,12570,86527,0.00512,170.3,email_campaign
2018-12-21,17089,13989,75369,0.00508,129.2,social_media
2018-12-22,19131,15097,92396,0.00334,287.5,direct
2018-12-23,18677,14418,67357,0.0052,138.0,organic_search
2018-12-24,18196,14167,81305,0.00328,221.9,organic_search
2018-12-25,18220,13502,82734,0.0053,177.6,paid_search
2018-12-26,16195,11429,85129,0.00506,167.4,email_campaign
2018-12-27,20352,14676,96078,0.00359,136.4,organic_search
2018-12-28,16913,12431,77764,0.00478,165.5,organic_search
2018-12-29,18932,15491,81645,0.0041,307.7,organic_search
2018-12-30,16773,12407,59562,0.00403,310.6,direct
2018-12-31,17432,12802,79582,0.00562,300.5,social_media
2019-01-01,13010,10036,51325,0.00495,219.9,paid_search
2019-01-02,12737,9001,48341,0.00576,217.0,social_media
2019-01-03,13152,9372,68314,0.00433,319.8,direct
2019-01-04,15690,11339,79556,0.00549,210.1,paid_search
2019-01-05,14519,11859,75716,0.00358,152.5,email_campaign
2019-01-06,14231,10763,49759,0.0046,180.6,paid_search
2019-01-07,15866,12380,77357,0.00362,241.1,direct
2019-01-08,15100,11084,66828,0.00569,118.8,paid_search
2019-01-09,15325,11547,55452,0.00497,153.5,referral
2019-01-10,16076,12915,67366,0.00463,201.7,organic_search
2019-01-11,13433,9721,57341,0.00557,165.2,organic_search
2019-01-12,14383,11480,57737,0.00466,170.6,email_campaign
2019-01-13,16540,12051,79348,0.00569,179.2,organic_search
2019-01-14,13279,10415,53209,0.00385,125.3,email_campaign
2019-01-15,13831,10313,63195,0.0057,181.0,paid_search
2019-01-16,15512,12091,66027,0.00503,267.2,paid_search
2019-01-17,14437,11002,52900,0.00432,100.9,social_media
2019-01-18,12024,8525,58167,0.00466,144.5,organic_search
2019-01-19,14677,11769,67428,0.00531,283.3,organic_search
2019-01-20,15110,11469,60771,0.0034,183.6,email_campaign
2019-01-21,15061,11446,64174,0.00378,289.8,organic_search
2019-01-22,12987,9617,49093,0.00474,308.7,organic_search
2019-01-23,14097,10037,57611,0.00503,179.2,organic_search
2019-01-24,13164,9414,42251,0.00526,104.6,email_campaign
2019-01-25,12789,9244,55846,0.00431,307.5,organic_search
2019-01-26,13361,10817,55817,0.0039,192.9,organic_search
2019-01-27,12775,10329,44948,0.00478,292.4,paid_search
2019-01-28,15400,11899,70499,0.00577,208.4,direct
2019-01-29,14448,11220,68530,0.00336,169.9,organic_search
2019-01-30,14923,12073,63324,0.00336,216.5,paid_search
2019-01-31,14374,10316,64100,0.00544,316.0,organic_search
2019-02-01,21456,16332,74218,0.00425,284.6,organic_search
2019-02-02,26402,20797,84827,0.00511,147.9,referral
2019-02-03,21455,15621,73729,0.00363,308.3,organic_search
2019-02-04,21022,14913,102651,0.00543,242.9,organic_search
2019-02-05,21983,15429,118103,0.00497,202.4,paid_search
2019-02-06,17637,13730,89322,0.0042,123.9,referral
2019-02-07,20404,16004,102948,0.00417,128.1,organic_search
2019-02-08,18850,15216,78104,0.00499,201.0,paid_search
2019-02-09,21447,17104,87018,0.00466,194.5,paid_search
2019-02-10,22210,15951,97571,0.00322,162.1,direct
2019-02-11,19672,14175,70067,0.00354,217.1,email_campaign
2019-02-12,21591,17277,81267,0.00409,174.5,social_media
2019-02-13,22905,16771,80895,0.00493,251.0,paid_search
2019-02-14,20533,15357,68715,0.0041,119.4,organic_search
2019-02-15,26260,19148,97929,0.00568,116.5,paid_search
2019-02-16,18875,14265,67908,0.0041,229.5,referral
2019-02-17,20194,15177,107514,0.00447,266.8,paid_search
2019-02-18,21547,16824,87633,0.00321,310.1,email_campaign
2019-02-19,21342,16787,100305,0.00499,286.3,paid_search
2019-02-20,20880,16896,110379,0.00338,284.5,paid_search
2019-02-21,21342,16968,99918,0.00357,123.2,social_media
2019-02-22,22545,16491,102964,0.0054,213.9,paid_search
2019-02-23,21323,16835,101099,0.00521,227.8,referral
2019-02-24,19867,16186,90727,0.00491,193.4,email_campaign
2019-02-25,25657,20787,98848,0.00516,268.4,organic_search
2019-02-26,20019,14720,95647,0.00463,274.2,organic_search
2019-02-27,24095,17580,87711,0.00483,165.3,email_campaign
2019-02-28,19085,15002,93981,0.00528,133.4,social_media
2019-03-01,29754,24115,108657,0.00579,140.5,organic_search
2019-03-02,29578,23227,102551,0.00438,244.1,organic_search
2019-03-03,29633,23779,153733,0.00432,167.6,referral
2019-03-04,32652,23117,116494,0.00549,309.6,organic_search
2019-03-05,30840,24990,162661,0.00573,225.1,email_campaign
2019-03-06,32515,26584,134079,0.00382,318.9,social_media
2019-03-07,27794,20646,127956,0.00483,200.2,organic_search
2019-03-08,29339,23224,159152,0.00324,108.1,email_campaign
2019-03-09,30100,22854,150323,0.0057,134.0,organic_search
2019-03-10,26432,19667,92021,0.00333,104.4,social_media
2019-03-11,29213,21897,131049,0.00577,218.3,organic_search
2019-03-12,29197,22060,129430,0.00469,206.2,organic_search
2019-03-13,27971,19772,93737,0.00368,170.8,social_media
2019-03-14,30018,23278,124240,0.00399,232.6,organic_search
2019-03-15,30390,22699,156640,0.00502,135.8,direct
2019-03-16,29509,22694,122642,0.00434,221.7,social_media
2019-03-17,30650,21468,106652,0.00414,139.7,email_campaign
2019-03-18,28762,21021,140215,0.00432,269.6,referral
2019-03-19,29335,21958,149400,0.00556,261.6,organic_search
2019-03-20,27405,20656,138092,0.00342,185.6,paid_search
2019-03-21,29272,23169,143683,0.0041,104.4,organic_search
2019-03-22,27607,20415,98682,0.00555,253.5,email_campaign
2019-03-23,31744,22838,143568,0.00501,200.2,paid_search
2019-03-24,28415,23292,140934,0.00365,273.6,paid_search
2019-03-25,30897,22658,150146,0.00481,211.5,social_media
2019-03-26,31738,25563,104496,0.00477,169.4,organic_search
2019-03-27,29291,22963,143666,0.00376,268.8,email_campaign
2019-03-28,27780,22281,106871,0.00404,191.4,email_campaign
2019-03-29,32668,24576,161268,0.00417,290.3,email_campaign
2019-03-30,25372,18591,115629,0.00386,251.0,organic_search
2019-03-31,29648,21628,136636,0.00542,169.2,referral
2019-04-01,44576,34666,212249,0.00561,299.7,social_media
2019-04-02,38298,28561,174559,0.00495,148.8,paid_search
2019-04-03,37654,27054,206297,0.00476,205.1,social_media
2019-04-04,40892,31638,200895,0.00329,234.6,paid_search
2019-04-05,35912,27354,180193,0.00359,298.1,organic_search
2019-04-06,37338,29048,187574,0.00473,300.4,organic_search
2019-04-07,36099,28975,138367,0.00491,171.8,referral
2019-04-08,46874,35394,212734,0.00416,174.8,paid_search
2019-04-09,41659,29802,224000,0.00507,185.3,email_campaign
2019-04-10,43127,35165,161086,0.00378,316.7,social_media
2019-04-11,38911,29838,167168,0.00498,151.6,organic_search
2019-04-12,40148,28212,213820,0.00478,229.2,email_campaign
2019-04-13,44228,31397,187646,0.00322,197.8,organic_search
2019-04-14,40040,32744,184887,0.0052,232.4,email_campaign
2019-04-15,44505,33791,196936,0.00464,141.4,organic_search
2019-04-16,41567,33382,161203,0.00578,160.7,paid_search
2019-04-17,43808,31816,223025,0.00533,312.6,social_media
2019-04-18,42723,34260,201707,0.0042,114.4,referral
2019-04-19,38066,27093,156489,0.00324,292.8,organic_search
2019-04-20,46440,36613,170991,0.00339,217.7,referral
2019-04-21,38052,27648,145134,0.00353,161.2,organic_search
2019-04-22,41414,31022,171318,0.00343,115.1,paid_search
2019-04-23,40730,29395,153580,0.00488,257.6,organic_search
2019-04-24,43102,30805,204218,0.00533,109.8,email_campaign
