product_id,product_name,category,segment,size,color,price,cogs
891,HanoiStreet UR-37,Streetwear,Standard,XL,black,20.10335521420072,12.223013276912614
1144,MekongFit UR-01,Streetwear,Standard,S,white,4987.5217241379305,4154.1068440344825
1145,MekongFit UR-02,Streetwear,Standard,M,purple,4040.82,3302.966268
1146,MekongFit UR-03,Streetwear,Standard,L,green,63.622330777404414,35.57434251064229
1147,MekongFit UR-04,Streetwear,Standard,XL,silver,18.68915574220809,11.918935930153594
1148,MekongFit UR-05,Streetwear,Standard,S,pink,3768.4661538461537,2211.7127856923075
1149,MekongFit UR-06,Streetwear,Standard,M,yellow,440.37,418.3515
1150,MekongFit UR-07,Streetwear,Standard,L,red,5337.0,4708.8351
1151,MekongFit UR-08,Streetwear,Standard,XL,black,27.77071936346653,16.011486074472163
1152,MekongFit UR-09,Streetwear,Standard,S,orange,34.89334875341958,19.643262746090027
1153,MekongFit UR-10,Streetwear,Standard,M,blue,4436.408626609442,3930.2144023133046
1154,MekongFit UR-11,Streetwear,Standard,L,white,58.93937160374784,37.65487971621282
1155,MekongFit UR-12,Streetwear,Standard,XL,purple,5890.312702702703,5044.463798594595
1156,MekongFit UR-13,Streetwear,Standard,S,green,4125.1374418604655,2224.2741086511624
1157,MekongFit UR-14,Streetwear,Standard,M,silver,4556.37,2443.125594
1158,MekongFit UR-15,Streetwear,Standard,L,pink,18.6464380678132,12.037490584912655
1159,MekongFit UR-16,Streetwear,Standard,XL,yellow,52.734268524923294,33.55021461587067
1160,MekongFit UR-17,Streetwear,Standard,S,red,33.25127873001165,20.979947765216597
1161,MekongFit UR-18,Streetwear,Standard,M,black,22.362748018182376,13.764812540396829
1162,MekongFit UR-19,Streetwear,Standard,L,orange,39.83880310441748,24.10589154006108
1163,MekongFit UR-20,Streetwear,Standard,XL,blue,35.86005056451476,20.034962771369766
1164,MekongFit UR-21,Streetwear,Standard,S,white,26.04727742069481,15.389911996804814
1668,VietMode UR-01,Streetwear,Standard,S,pink,5164.74,2678.950638
1669,VietMode UR-02,Streetwear,Standard,M,yellow,5227.74,4966.352999999999
1670,VietMode UR-03,Streetwear,Standard,L,red,5353.74,4705.93746
1755,SaigonCore UR-01,Streetwear,Standard,XL,purple,6236.369999999999,4906.775916
1756,SaigonCore UR-02,Streetwear,Standard,S,green,5663.7,5380.514999999999
1757,SaigonCore UR-03,Streetwear,Standard,M,silver,6307.371940298507,3885.971852417911
1758,SaigonCore UR-04,Streetwear,Standard,L,pink,5789.7,5500.214999999999
1759,SaigonCore UR-05,Streetwear,Standard,XL,yellow,5297.992682926829,5033.093048780487
1760,SaigonCore UR-06,Streetwear,Standard,S,red,8561.7,6144.73209
1761,SaigonCore UR-07,Streetwear,Standard,M,black,10076.85,8257.978575000001
1762,SaigonCore UR-08,Streetwear,Standard,L,orange,5510.7,5235.165
1763,SaigonCore UR-09,Streetwear,Standard,XL,blue,5743.991359223301,5456.791791262135
1764,SaigonCore UR-10,Streetwear,Standard,S,white,6828.570000000001,5400.033156
1765,SaigonCore UR-11,Streetwear,Standard,M,purple,2235.9309677419355,2124.134419354839
1998,UrbanVN UR-01,Streetwear,Standard,L,pink,34.053091928060134,19.99832019346835
1999,UrbanVN UR-02,Streetwear,Standard,XL,yellow,8126.369999999999,5654.328245999999
2000,UrbanVN UR-03,Streetwear,Standard,S,red,28.38538957636992,16.349285501600754
2001,UrbanVN UR-04,Streetwear,Standard,M,black,34.65378441854702,21.56650589658136
2002,UrbanVN UR-05,Streetwear,Standard,L,orange,43.15732974830766,25.876598622867107
2003,UrbanVN UR-06,Streetwear,Standard,XL,blue,62.45252864460724,34.855044866584926
2004,UrbanVN UR-07,Streetwear,Standard,S,white,5358.403536585365,3888.593446500001
2005,UrbanVN UR-08,Streetwear,Standard,M,purple,3684.87,2645.368173
2006,UrbanVN UR-09,Streetwear,Standard,L,green,20.18366876572802,11.545428302743652
2007,UrbanVN UR-10,Streetwear,Standard,XL,silver,77.72782876872711,48.06112784144644
2008,UrbanVN UR-11,Streetwear,Standard,S,pink,15.167650149235683,8.457680206310576
2009,UrbanVN UR-12,Streetwear,Standard,M,yellow,31.164697443076804,19.79334418747074
2010,UrbanVN UR-13,Streetwear,Standard,L,red,41.90172026770757,25.12069527388581
2011,UrbanVN UR-14,Streetwear,Standard,XL,black,37.05475735319302,22.16091844526021
2012,UrbanVN UR-15,Streetwear,Standard,S,orange,4660.622964426877,4277.053694454546
2013,UrbanVN UR-16,Streetwear,Standard,M,blue,25.814082905892526,15.726991964970582
2014,UrbanVN UR-17,Streetwear,Standard,L,white,30.470259205110622,19.271466842136878
2015,UrbanVN UR-18,Streetwear,Standard,XL,purple,4382.413269230769,3917.000980038461
2016,UrbanVN UR-19,Streetwear,Standard,S,green,3743.541357615894,1998.676730831126
2017,UrbanVN UR-20,Streetwear,Standard,M,silver,27.18865052559904,15.899404089403289
2018,UrbanVN UR-21,Streetwear,Standard,L,pink,26.160590454431023,16.16205503879573
2019,UrbanVN UR-22,Streetwear,Standard,XL,yellow,46.51806997910511,28.21661439756509
2020,UrbanVN UR-23,Streetwear,Standard,S,red,38.19887994556807,22.02940205348988
2021,UrbanVN UR-24,Streetwear,Standard,M,black,25.099204738124502,16.00985399762684
2022,UrbanVN UR-25,Streetwear,Standard,L,orange,2988.25524590164,1860.4877160983608
2023,UrbanVN UR-26,Streetwear,Standard,XL,blue,47.45775515549522,29.8861702243266
2024,UrbanVN UR-27,Streetwear,Standard,S,white,37.44674567601375,23.06139796104344
2025,UrbanVN UR-28,Streetwear,Standard,M,purple,45.83943961534325,29.110710769311765
2026,UrbanVN UR-29,Streetwear,Standard,L,green,4409.37,2827.288044
2027,UrbanVN UR-30,Streetwear,Standard,XL,silver,42.59988427700669,27.12459961185434
2028,UrbanVN UR-31,Streetwear,Standard,S,pink,8504.37,5160.4517160000005
2029,UrbanVN UR-32,Streetwear,Standard,M,yellow,2519.37,2246.270292
2030,UrbanVN UR-33,Streetwear,Standard,L,red,23.76947027384075,14.75694992242415
2031,UrbanVN UR-34,Streetwear,Standard,XL,black,26.46776517089512,16.772658065996215
2032,UrbanVN UR-35,Streetwear,Standard,S,orange,44.65281905454065,27.673457177359808
2033,UrbanVN UR-36,Streetwear,Standard,M,blue,42.2729797847311,26.125296591141566
2034,UrbanVN UR-37,Streetwear,Standard,L,white,5039.37,4787.4015
2035,UrbanVN UR-38,Streetwear,Standard,XL,purple,32.839739836971454,20.093360582412
2036,UrbanVN UR-39,Streetwear,Standard,S,green,2521.250597014925,2395.1880671641798
2037,UrbanVN UR-40,Streetwear,Standard,M,silver,34.706637577815734,21.701077028590497
2038,UrbanVN UR-41,Streetwear,Standard,L,pink,55.20568617063113,31.23871776063406
2039,UrbanVN UR-42,Streetwear,Standard,XL,yellow,4661.37,2832.7145490000003
2040,UrbanVN UR-43,Streetwear,Standard,S,red,26.137509924695955,16.67800727967642
2125,PhoenixWear UR-01,Streetwear,Standard,M,purple,6173.37,4869.554255999999
2126,PhoenixWear UR-02,Streetwear,Standard,L,green,5499.5607692307685,4003.130283923077
2127,PhoenixWear UR-03,Streetwear,Standard,XL,silver,5036.85,4118.12856
2128,PhoenixWear UR-04,Streetwear,Standard,S,pink,4874.562,3880.6388082
2129,PhoenixWear UR-05,Streetwear,Standard,M,yellow,41.216511987760136,26.26251651454432
2130,PhoenixWear UR-06,Streetwear,Standard,L,red,30.54261553426067,16.887767395957994
2131,PhoenixWear UR-07,Streetwear,Standard,XL,black,5354.37,2739.295692
2132,PhoenixWear UR-08,Streetwear,Standard,S,orange,4448.246582278481,2596.441530075949
2133,PhoenixWear UR-09,Streetwear,Standard,M,blue,5497.100290456431,5222.245275933609
2134,PhoenixWear UR-10,Streetwear,Standard,L,white,6133.816022727272,5691.567887488636
2135,PhoenixWear UR-11,Streetwear,Standard,XL,purple,30.35397614696373,19.201369075670648
2136,PhoenixWear UR-12,Streetwear,Standard,S,green,5342.824976303317,4014.598687194313
2137,PhoenixWear UR-13,Streetwear,Standard,M,silver,5666.85,5383.5075
2138,PhoenixWear UR-14,Streetwear,Standard,L,pink,5385.87,4297.92426
2139,PhoenixWear UR-15,Streetwear,Standard,XL,yellow,51.39345042967528,28.92870445090894
2140,PhoenixWear UR-16,Streetwear,Standard,S,red,6611.85,4492.09089
2141,PhoenixWear UR-17,Streetwear,Standard,M,black,5669.37,3855.1716
2142,PhoenixWear UR-18,Streetwear,Standard,L,orange,6299.37,5456.514294
2143,PhoenixWear UR-19,Streetwear,Standard,XL,blue,5280.81502617801,4593.780991272251
2144,PhoenixWear UR-20,Streetwear,Standard,S,white,5279.316428571428,3096.847017
2145,PhoenixWear UR-21,Streetwear,Standard,M,purple,4797.610282685512,3923.96545020848
2146,PhoenixWear UR-22,Streetwear,Standard,L,green,4598.37,2925.482994
2147,PhoenixWear UR-23,Streetwear,Standard,XL,silver,5889.87,3678.223815
2298,VietMotion UR-01,Streetwear,Standard,L,pink,46.0702101095042,26.88251516296481
2299,VietMotion UR-02,Streetwear,Standard,XL,yellow,45.85131388256831,28.627305678763328
2300,VietMotion UR-03,Streetwear,Standard,S,red,55.8233099312733,31.600235412362714
2301,VietMotion UR-04,Streetwear,Standard,M,black,33.39484466270076,21.098752735452184
2302,VietMotion UR-05,Streetwear,Standard,L,orange,43.500880902334885,27.5453414732944
2303,VietMotion UR-06,Streetwear,Standard,XL,blue,29.25040142053348,17.5720842733407
2304,VietMotion UR-07,Streetwear,Standard,S,white,37.70024303539459,20.75920856103877
2305,VietMotion UR-08,Streetwear,Standard,M,purple,31.435655628333755,18.191933786252203
2306,VietMotion UR-09,Streetwear,Standard,L,green,34.42552813113916,21.05784397046665
2307,VietMotion UR-10,Streetwear,Standard,XL,silver,3338.37,1819.41165
2308,VietMotion UR-11,Streetwear,Standard,S,pink,42.01651730646136,27.23168712154874
2309,VietMotion UR-12,Streetwear,Standard,M,yellow,3773.7,3585.0149999999994
2310,VietMotion UR-13,Streetwear,Standard,L,red,23.87213136046396,14.637945799481171
2311,VietMotion UR-14,Streetwear,Standard,XL,black,76.47431327572451,44.04770234649405
2312,VietMotion UR-15,Streetwear,Standard,S,orange,22.14458611437045,13.583501751832884
2313,VietMotion UR-16,Streetwear,Standard,M,blue,20.375323878643,12.306665833397906
2314,VietMotion UR-17,Streetwear,Standard,L,white,52.62779221961577,33.04943986273253
2315,VietMotion UR-18,Streetwear,Standard,XL,purple,45.452375140966936,25.485058740410132
2316,VietMotion UR-19,Streetwear,Standard,S,green,42.50611410259488,26.61319664232815
2317,VietMotion UR-20,Streetwear,Standard,M,silver,42.57802195970135,25.72251810512813
2318,VietMotion UR-21,Streetwear,Standard,L,pink,32.95362568508731,21.29790193008817
2319,VietMotion UR-22,Streetwear,Standard,XL,yellow,23.12925465151388,13.511814896989977
2320,VietMotion UR-23,Streetwear,Standard,S,red,34.134951269156154,20.93367494742875
2321,VietMotion UR-24,Streetwear,Standard,M,black,25.257807488581232,16.24589276501159
2322,VietMotion UR-25,Streetwear,Standard,L,orange,48.91322908687154,27.403684178663447
2323,VietMotion UR-26,Streetwear,Standard,XL,blue,31.223688308626155,20.099401585688003
2324,VietMotion UR-27,Streetwear,Standard,S,white,23.80275002527921,14.728869703292052
2325,VietMotion UR-28,Streetwear,Standard,M,purple,1889.37,1169.708967
2326,VietMotion UR-29,Streetwear,Standard,L,green,29.120595219183564,16.213872924457114
1,DragonWear MA-01,Casual,All-weather,M,black,4945.5,2732.8833
2,DragonWear MA-02,Casual,All-weather,L,orange,39.062877119540296,22.660232699057364
3,DragonWear MA-03,Casual,All-weather,XL,blue,10831.3771884655,10289.808329042224
4,DragonWear MA-04,Casual,All-weather,S,white,9610.756521739131,5604.032127826088
5,DragonWear MA-05,Casual,All-weather,M,purple,8946.0,8498.699999999999
6,DragonWear MA-06,Casual,All-weather,L,green,26.430276201873458,16.408370301165643
7,DragonWear MA-07,Casual,All-weather,XL,silver,5306.9975,3533.92963525
8,DragonWear MA-08,Casual,All-weather,S,pink,5353.448367952522,3709.404374154303
9,DragonWear MA-09,Casual,All-weather,M,yellow,7077.195950704225,5879.0266762500005
10,DragonWear MA-10,Casual,All-weather,L,red,8183.699999999999,7774.5149999999985
11,DragonWear MA-11,Casual,All-weather,XL,black,9135.0,6147.855
12,DragonWear MA-12,Casual,All-weather,S,orange,5345.960869565217,3828.777174782609
13,DragonWear MA-13,Casual,All-weather,M,blue,5260.299999999999,4066.73793
14,DragonWear MA-14,Casual,All-weather,L,white,4896.826666666667,4396.860664
15,DragonWear MA-15,Casual,All-weather,XL,purple,5669.37,3360.802536
16,DragonWear MA-16,Casual,All-weather,S,green,8536.5,7834.7997
17,DragonWear MA-17,Casual,All-weather,M,silver,4848.1147058823535,4140.28995882353
18,DragonWear MA-18,Casual,All-weather,L,pink,4712.703333333333,3098.131171333333
19,DragonWear MA-19,Casual,All-weather,XL,yellow,4445.517540983607,4171.673660459017
20,DragonWear MA-20,Casual,All-weather,S,red,6111.0,5284.1817
21,DragonWear MA-21,Casual,All-weather,M,black,5165.071578947369,4456.423758315789
22,DragonWear MA-22,Casual,All-weather,L,orange,6615.0,3489.4125000000004
23,DragonWear MA-23,Casual,All-weather,XL,blue,9103.5,5896.33695
24,DragonWear MA-24,Casual,All-weather,S,white,23.83396923282398,13.26920629437508
25,DragonWear MA-25,Casual,All-weather,M,purple,36.50593625897967,22.20353271354441
26,DragonWear MA-26,Casual,All-weather,L,green,9437.143228498076,8226.35775228177
27,DragonWear MA-27,Casual,All-weather,XL,silver,5077.2825,4735.0736595
28,DragonWear MA-28,Casual,All-weather,S,pink,5181.75,2631.29265
29,DragonWear MA-29,Casual,All-weather,M,yellow,6293.7,5979.014999999999
30,DragonWear MA-30,Casual,All-weather,L,red,10256.4,7812.29988
31,DragonWear MA-31,Casual,All-weather,XL,black,8993.317021276596,7894.333681276596
32,DragonWear MA-32,Casual,All-weather,S,orange,36.52462272816412,21.35186731681735
33,DragonWear MA-33,Casual,All-weather,M,blue,27.03744426420793,16.549391215756362
34,DragonWear MA-34,Casual,All-weather,L,white,27.428556473975345,15.21116985645254
35,DragonWear MA-35,Casual,All-weather,XL,purple,5669.37,3727.043838
36,DragonWear MA-36,Casual,All-weather,S,green,5604.936206896552,3526.0653677586206
37,DragonWear MA-37,Casual,All-weather,M,silver,5449.5,5177.025
38,DragonWear MA-38,Casual,All-weather,L,pink,5355.0,4705.974
39,DragonWear MA-39,Casual,All-weather,XL,yellow,36.33639931956768,23.151870566767563
40,DragonWear MA-40,Casual,All-weather,S,red,12593.7,11964.015
41,DragonWear MA-41,Casual,All-weather,M,black,10143.0,8305.0884
42,DragonWear MA-42,Casual,All-weather,L,orange,12927.6,9403.53624
43,DragonWear MA-43,Casual,All-weather,XL,blue,4898.851363636363,4653.908795454545
44,DragonWear MA-44,Casual,All-weather,S,white,5039.37,4577.763708
45,DragonWear MA-45,Casual,All-weather,M,purple,5669.37,3456.047952
211,LotusWear MA-01,Casual,All-weather,XL,black,18.55550041447407,12.011882725066451
212,LotusWear MA-02,Casual,All-weather,S,orange,18.85945708582556,12.199952430520778
694,HanoiStreet MA-01,Casual,All-weather,L,white,24.844149978760814,15.526728742285847
695,HanoiStreet MA-02,Casual,All-weather,XL,purple,30.40542782395652,17.11851808169427
696,HanoiStreet MA-03,Casual,All-weather,S,green,37.50082850650854,23.469005485912835
697,HanoiStreet MA-04,Casual,All-weather,M,silver,59.74840445540384,33.008525353361286
698,HanoiStreet MA-05,Casual,All-weather,L,pink,46.66824007570581,25.770778763046447
699,HanoiStreet MA-06,Casual,All-weather,XL,yellow,2843.993622047244,1924.53048403937
700,HanoiStreet MA-07,Casual,All-weather,S,red,31.063223272571456,18.0900104489871
701,HanoiStreet MA-08,Casual,All-weather,M,black,32.86451541320264,19.681385643522518
702,HanoiStreet MA-09,Casual,All-weather,L,orange,3720.711891891892,3306.5966583243244
703,HanoiStreet MA-10,Casual,All-weather,XL,blue,22.17550395365064,13.904944448459702
704,HanoiStreet MA-11,Casual,All-weather,S,white,32.87112936445893,20.325190222309324
705,HanoiStreet MA-12,Casual,All-weather,M,purple,29.504315607680223,17.54297900214996
706,HanoiStreet MA-13,Casual,All-weather,L,green,3401.3699999999994,3231.301499999999
707,HanoiStreet MA-14,Casual,All-weather,XL,silver,37.67841650968592,21.754111030359
708,HanoiStreet MA-15,Casual,All-weather,S,pink,23.786248571516595,15.454221836084184
709,HanoiStreet MA-16,Casual,All-weather,M,yellow,40.76152434416071,24.15601834190016
710,HanoiStreet MA-17,Casual,All-weather,L,red,61.13567442088417,36.384205947209374
711,HanoiStreet MA-18,Casual,All-weather,XL,black,2900.2151612903226,2181.5418443225803
712,HanoiStreet MA-19,Casual,All-weather,S,orange,31.705683042923656,17.956906174905523
1043,MekongFit MA-01,Casual,All-weather,XL,blue,4535.037107001321,2953.2161640792606
1044,MekongFit MA-02,Casual,All-weather,S,white,3432.87,3261.2265
1045,MekongFit MA-03,Casual,All-weather,M,purple,2541.87,1871.578881
1046,MekongFit MA-04,Casual,All-weather,L,green,1243.62,1007.580924
1047,MekongFit MA-05,Casual,All-weather,XL,silver,2653.821219512195,1379.987034146341
1048,MekongFit MA-06,Casual,All-weather,S,pink,1700.37,1294.321644
1049,MekongFit MA-07,Casual,All-weather,M,yellow,3141.3003370786514,2842.562675022472
1050,MekongFit MA-08,Casual,All-weather,L,red,3375.730465116279,2155.403901976744
1051,MekongFit MA-09,Casual,All-weather,XL,black,38.88795991024234,24.479230137439792
1052,MekongFit MA-10,Casual,All-weather,S,orange,2991.8146397188048,2762.641638316344
1053,MekongFit MA-11,Casual,All-weather,M,blue,3460.8919000381534,3287.8473050362454
1054,MekongFit MA-12,Casual,All-weather,L,white,2960.37,2812.3515
1726,SaigonCore MA-01,Casual,All-weather,L,green,5417.37,3360.936348
1727,SaigonCore MA-02,Casual,All-weather,XL,silver,10073.7,7977.363029999999
1728,SaigonCore MA-03,Casual,All-weather,S,pink,5993.059655172414,4755.492836379311
1729,SaigonCore MA-04,Casual,All-weather,M,yellow,5858.37,4860.103752
1730,SaigonCore MA-05,Casual,All-weather,L,red,9553.265217391305,6129.374963478261
1731,SaigonCore MA-06,Casual,All-weather,XL,black,5543.37,3675.25431
1908,UrbanVN MA-01,Casual,All-weather,S,pink,5137.8381818181815,4880.946272727272
1909,UrbanVN MA-02,Casual,All-weather,M,yellow,2481.642785622593,2028.494812967908
1910,UrbanVN MA-03,Casual,All-weather,L,red,43.64364128670683,27.031484530585928
1911,UrbanVN MA-04,Casual,All-weather,XL,black,28.205353807254436,16.135633097849695
1912,UrbanVN MA-05,Casual,All-weather,S,orange,3973.690133587786,2680.6513641183205
1913,UrbanVN MA-06,Casual,All-weather,M,blue,36.22092508035289,20.21990056232335
1914,UrbanVN MA-07,Casual,All-weather,L,white,33.282673967708824,20.570354322860464
1915,UrbanVN MA-08,Casual,All-weather,XL,purple,5795.885337423313,3976.556930006135
1916,UrbanVN MA-09,Casual,All-weather,S,green,3559.9503011292345,3381.9527860727726
1917,UrbanVN MA-10,Casual,All-weather,M,silver,34.43489498797168,21.192994736606497
1918,UrbanVN MA-11,Casual,All-weather,L,pink,8819.37,8378.4015
1919,UrbanVN MA-12,Casual,All-weather,XL,yellow,24.307770829746094,14.033506952292084
1920,UrbanVN MA-13,Casual,All-weather,S,red,3366.602972136223,3198.272823529412
1921,UrbanVN MA-14,Casual,All-weather,M,black,33.44171489689868,21.572794008757047
1922,UrbanVN MA-15,Casual,All-weather,L,orange,40.41493183257701,22.838711947827143
1923,UrbanVN MA-16,Casual,All-weather,XL,blue,59.17253172718984,35.10312692310058
1924,UrbanVN MA-17,Casual,All-weather,S,white,4242.385846538782,4030.266554211843
1925,UrbanVN MA-18,Casual,All-weather,M,purple,48.60412143178831,31.318629064363037
2102,PhoenixWear MA-01,Casual,All-weather,L,orange,6299.37,3167.323236
2103,PhoenixWear MA-02,Casual,All-weather,XL,blue,7489.311908713693,4647.118039356847
2104,PhoenixWear MA-03,Casual,All-weather,S,white,6859.956826347306,6101.9315970359285
2105,PhoenixWear MA-04,Casual,All-weather,M,purple,6929.37,3756.411477
2106,PhoenixWear MA-05,Casual,All-weather,L,green,10011.439565217392,7381.434391434783
2107,PhoenixWear MA-06,Casual,All-weather,XL,silver,7874.37,5049.046044
2187,VietMotion MA-01,Casual,All-weather,XL,silver,78.35681785939418,46.38509951496604
2188,VietMotion MA-02,Casual,All-weather,S,pink,24.36288761072888,14.955221775848312
2189,VietMotion MA-03,Casual,All-weather,M,yellow,3943.046992084433,2853.583108171504
2190,VietMotion MA-04,Casual,All-weather,L,red,46.94272561574726,27.68491556165356
2191,VietMotion MA-05,Casual,All-weather,XL,black,35.63530294659231,20.57659080145137
2192,VietMotion MA-06,Casual,All-weather,S,orange,2587.684929328622,2458.3006828621906
2193,VietMotion MA-07,Casual,All-weather,M,blue,9177.035294117648,5596.156122352942
2194,VietMotion MA-08,Casual,All-weather,L,white,79.51305112548167,51.55608462187102
2195,VietMotion MA-09,Casual,All-weather,XL,purple,23.96706714819649,14.162940493047364
2196,VietMotion MA-10,Casual,All-weather,S,green,23.66770032509501,15.13336238016064
2197,VietMotion MA-11,Casual,All-weather,M,silver,2982.692976846747,2833.5583280044098
2198,VietMotion MA-12,Casual,All-weather,L,pink,26.05586643333778,14.929893188018678
2199,VietMotion MA-13,Casual,All-weather,XL,yellow,2387.299419873636,2267.9344488799543
2200,VietMotion MA-14,Casual,All-weather,S,red,14.160292010679644,8.089923089658269
2201,VietMotion MA-15,Casual,All-weather,M,black,26.83475810232035,14.842664514570538
2202,VietMotion MA-16,Casual,All-weather,L,orange,3857.993548387097,3393.105325806452
2203,VietMotion MA-17,Casual,All-weather,XL,blue,10199.7,8504.50986
68,DragonWear RS-01,Outdoor,Premium,S,pink,4398.87,4178.9265
69,DragonWear RS-02,Outdoor,Premium,M,yellow,3910.2161538461537,3087.506675076923
70,DragonWear RS-03,Outdoor,Premium,L,red,5039.37,3891.401514
71,DragonWear RS-04,Outdoor,Premium,XL,black,4787.37,4096.552509
72,DragonWear RS-05,Outdoor,Premium,S,orange,24.443074771676816,15.03656521831065
73,DragonWear RS-06,Outdoor,Premium,M,blue,3882.460909090909,3688.337863636363
394,SaigonFlex RS-01,Outdoor,Premium,L,white,19686.87,17464.222377
395,SaigonFlex RS-02,Outdoor,Premium,XL,purple,4595.85,3068.649045
797,HanoiStreet RS-01,Outdoor,Premium,M,silver,3792.839178082192,3178.399231232877
798,HanoiStreet RS-02,Outdoor,Premium,L,pink,35.16873629794224,20.638865543994807
799,HanoiStreet RS-03,Outdoor,Premium,XL,yellow,37.96643159775866,24.16319721561676
800,HanoiStreet RS-04,Outdoor,Premium,S,red,3149.37,2034.178083
801,HanoiStreet RS-05,Outdoor,Premium,M,black,3716.37,2604.4320959999995
802,HanoiStreet RS-06,Outdoor,Premium,L,orange,2015.37,1867.038768
803,HanoiStreet RS-07,Outdoor,Premium,XL,blue,1920.939844789357,1129.128440767184
804,HanoiStreet RS-08,Outdoor,Premium,S,white,1932.16809976247,1751.3171656247032
805,HanoiStreet RS-09,Outdoor,Premium,M,purple,2267.37,1983.268539
806,HanoiStreet RS-10,Outdoor,Premium,L,green,13293.0,11389.4424
807,HanoiStreet RS-11,Outdoor,Premium,XL,silver,2738.718,2004.1938324
808,HanoiStreet RS-12,Outdoor,Premium,S,pink,4185.669242738589,2473.3119555342323
809,HanoiStreet RS-13,Outdoor,Premium,M,yellow,2845.6163146551726,1471.183634676724
810,HanoiStreet RS-14,Outdoor,Premium,L,red,70.13825290269834,41.89505070764356
811,HanoiStreet RS-15,Outdoor,Premium,XL,black,3149.3700000000003,2991.9015000000004
812,HanoiStreet RS-16,Outdoor,Premium,S,orange,6867.0,3823.5456
813,HanoiStreet RS-17,Outdoor,Premium,M,blue,3464.37,3291.1515
814,HanoiStreet RS-18,Outdoor,Premium,L,white,48.432425379884656,31.32702955401401
815,HanoiStreet RS-19,Outdoor,Premium,XL,purple,26.29131187726292,14.947992451948688
816,HanoiStreet RS-20,Outdoor,Premium,S,green,4614.077052476704,3811.689053051005
1113,MekongFit RS-01,Outdoor,Premium,M,blue,1870.8947191011237,1564.6292535842697
1114,MekongFit RS-02,Outdoor,Premium,L,white,2070.64397260274,1556.5030742054794
1115,MekongFit RS-03,Outdoor,Premium,XL,purple,4828.925116696589,4587.478860861759
1116,MekongFit RS-04,Outdoor,Premium,S,green,3151.464301221167,1908.2116343894168
1117,MekongFit RS-05,Outdoor,Premium,M,silver,3681.73843902439,2838.9885103317074
1118,MekongFit RS-06,Outdoor,Premium,L,pink,4700.352035928144,4323.853837850299
1119,MekongFit RS-07,Outdoor,Premium,XL,yellow,3527.3700000000003,3177.454896
1120,MekongFit RS-08,Outdoor,Premium,S,red,2225.38025390625,2045.792067416016
1121,MekongFit RS-09,Outdoor,Premium,M,black,1007.37,957.0015
1122,MekongFit RS-10,Outdoor,Premium,L,orange,1500.45,1425.4275
1123,MekongFit RS-11,Outdoor,Premium,XL,blue,3137.216456692913,1940.3683784645668
1746,SaigonCore RS-01,Outdoor,Premium,L,green,23.11852239383696,14.72331573262907
1747,SaigonCore RS-02,Outdoor,Premium,XL,silver,40.31677633680417,25.305215147029365
1748,SaigonCore RS-03,Outdoor,Premium,S,pink,19.529120628878804,12.24655891583249
1982,UrbanVN RS-01,Outdoor,Premium,L,orange,3984.92421686747,3601.972999626506
1983,UrbanVN RS-02,Outdoor,Premium,XL,blue,4409.37,3421.6711199999995
1984,UrbanVN RS-03,Outdoor,Premium,S,white,2204.37,1377.510813
1985,UrbanVN RS-04,Outdoor,Premium,M,purple,1920.87,1824.8265
1986,UrbanVN RS-05,Outdoor,Premium,L,green,2015.37,1507.295223
1987,UrbanVN RS-06,Outdoor,Premium,XL,silver,1972.5575,1723.42348775
1988,UrbanVN RS-07,Outdoor,Premium,S,pink,68.89499310332668,43.71237967432158
1989,UrbanVN RS-08,Outdoor,Premium,M,yellow,4632.0645129469785,4400.4612872996295
1990,UrbanVN RS-09,Outdoor,Premium,L,red,3180.105,2713.5835965
1991,UrbanVN RS-10,Outdoor,Premium,XL,black,3784.939744597249,3327.7190234499017
1992,UrbanVN RS-11,Outdoor,Premium,S,orange,53.07871754029781,33.23271239282916
1993,UrbanVN RS-12,Outdoor,Premium,M,blue,1448.37,800.514099
2268,VietMotion RS-01,Outdoor,Premium,S,pink,27.44900004772441,16.815862190083102
2269,VietMotion RS-02,Outdoor,Premium,M,yellow,3915.427786872344,3719.6563975287263
2270,VietMotion RS-03,Outdoor,Premium,L,red,3778.7642307692304,3589.826019230769
2271,VietMotion RS-04,Outdoor,Premium,XL,black,16.688939395715213,9.39795044860731
2272,VietMotion RS-05,Outdoor,Premium,S,orange,56.91443215555931,31.488058589151063
2273,VietMotion RS-06,Outdoor,Premium,M,blue,31.632468013791154,20.31072641674495
2274,VietMotion RS-07,Outdoor,Premium,L,white,54.332714624212514,33.2334215994955
2275,VietMotion RS-08,Outdoor,Premium,XL,purple,4487.59171875,3906.89735034375
2276,VietMotion RS-09,Outdoor,Premium,S,green,17.500490979061045,11.019249406005004
2277,VietMotion RS-10,Outdoor,Premium,M,silver,3358.794231856739,3190.8545202639016
2278,VietMotion RS-11,Outdoor,Premium,L,pink,26.056050101685983,15.585484607536555
2279,VietMotion RS-12,Outdoor,Premium,XL,yellow,2006.37,1041.105393
2280,VietMotion RS-13,Outdoor,Premium,S,red,1977.4845762711864,1878.610347457627
2281,VietMotion RS-14,Outdoor,Premium,M,black,33.18498384851216,18.641028152283216
2282,VietMotion RS-15,Outdoor,Premium,L,orange,33.743649528857304,18.98142979067904
2283,VietMotion RS-16,Outdoor,Premium,XL,blue,27.659626182375,17.10904235714284
